Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,911,-1,N/A,,911,,1301,1301,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,41,-1,N/A,,41,,43123,43123,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,1229,1229,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,2057,2057,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,121,121,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,272,272,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,41,-1,N/A,,41,,2574,2574,,0
H1,2002,2002,2002,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3720,-1,N/A,,3720,,140306,140306,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,8931,-1,N/A,,8931,,214381,214381,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,9,-1,N/A,,9,,410,410,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,105,-1,N/A,,105,,2849,2849,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,8,-1,N/A,,8,,637,637,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,311,311,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,36,-1,N/A,,36,,8177,8177,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,19,-1,N/A,,19,,2299,2299,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3,-1,N/A,,3,,177,177,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,12,-1,N/A,,12,,831,831,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,625,625,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,66,-1,N/A,,66,,2251,2251,,0
H1,2003,2003,2003,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,8667,-1,N/A,,8667,,195814,195814,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,10301,-1,N/A,,10301,,224132,224132,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,7,-1,N/A,,7,,980,980,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,70,-1,N/A,,70,,1345,1345,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,31,31,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,258,258,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,8,-1,N/A,,8,,31,31,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,43,-1,N/A,,43,,9560,9560,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3,-1,N/A,,3,,655,655,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,61,61,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,25,25,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3,-1,N/A,,3,,136,136,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,22,-1,N/A,,22,,2211,2211,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,874,874,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,103,-1,N/A,,103,,2652,2652,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,18,-1,N/A,,18,,1489,1489,,0
H1,2004,2004,2004,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,10009,-1,N/A,,10009,,203826,203826,,0
H1,2004,2004,2004,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,111,,,0
H1,2004,2004,2004,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,111,,,0
H1,2004,2004,2004,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,111,,111,0
H1,2004,2004,2004,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,111,,111,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,7581,-1,N/A,,7581,,259448,259448,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,35,35,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,32,32,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,49,-1,N/A,,49,,2415,2415,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,23,-1,N/A,,23,,1645,1645,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,11,-1,N/A,,11,,2619,2619,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,15,-1,N/A,,15,,541,541,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,29,29,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,461,461,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,92,-1,N/A,,92,,1744,1744,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,459,459,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,161,161,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,262,262,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,98,-1,N/A,,98,,7943,7943,,0
H1,2005,2005,2005,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,7277,-1,N/A,,7277,,241101,241101,,0
