Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2813,-1,N/A,,18395,,9618,9618,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,96,-1,N/A,,96,,13924,13924,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,-1,N/A,,5,,765,765,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,-1,N/A,,11,,1633,1633,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,580,-1,N/A,,580,,75441,75441,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,124,-1,N/A,,124,,16155,16155,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,143,143,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,124,124,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,59,-1,N/A,,59,,7700,7700,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,148,-1,N/A,,148,,19269,19269,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,268,Georgia,GEO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,25,-1,N/A,,25,,3302,3302,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,189,-1,N/A,,189,,24527,24527,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,,32,,4222,4222,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,950,-1,N/A,,950,,129282,129282,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,101,-1,N/A,,101,,13749,13749,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,51,-1,N/A,,51,,6916,6916,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,59,-1,N/A,,59,,7984,7984,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,717,-1,N/A,,717,,97566,97566,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,-1,N/A,,6,,875,875,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,-1,N/A,,16,,2192,2192,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,38,-1,N/A,,38,,186,186,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,31,-1,N/A,,31,,153,153,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7,-1,N/A,,7,,32,32,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,37,-1,N/A,,37,,205,205,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11,-1,N/A,,11,,60,60,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8,-1,N/A,,8,,43,43,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,3,3,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8,-1,N/A,,8,,43,43,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10,-1,N/A,,10,,56,56,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,56,-1,N/A,,56,,320,320,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,48,-1,N/A,,48,,275,275,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3,-1,N/A,,3,,17,17,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5,-1,N/A,,5,,28,28,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,73,-1,N/A,,73,,452,452,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,73,-1,N/A,,73,,452,452,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9422,-1,N/A,,9422,,71934,71934,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,82,-1,N/A,,82,,625,625,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9081,-1,N/A,,9081,,69336,69336,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,234,-1,N/A,,234,,1783,1783,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,25,-1,N/A,,25,,189,189,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,511,-1,N/A,,511,,3889,3889,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,110,-1,N/A,,110,,840,840,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,107,-1,N/A,,107,,817,817,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,28,-1,N/A,,28,,214,214,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,152,-1,N/A,,152,,1158,1158,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,8,8,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,112,-1,N/A,,112,,852,852,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1030,-1,N/A,,1030,,7816,7816,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,525,-1,N/A,,525,,3986,3986,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11,-1,N/A,,11,,83,83,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,369,-1,N/A,,369,,2796,2796,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,113,-1,N/A,,113,,856,856,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4,-1,N/A,,4,,30,30,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9,-1,N/A,,9,,65,65,,6
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,228,-1,N/A,,228,,1580,1580,,6
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3,-1,N/A,,3,,19,19,,6
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,132,-1,N/A,,132,,916,916,,6
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,45,-1,N/A,,45,,315,315,,6
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,48,-1,N/A,,48,,330,330,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,141,-1,N/A,,141,,1011,1011,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,63,-1,N/A,,63,,452,452,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,19,-1,N/A,,19,,138,138,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,26,-1,N/A,,26,,190,190,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,6,-1,N/A,,6,,46,46,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,17,-1,N/A,,17,,121,121,,6
H0,2001,2001,2001,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,9,-1,N/A,,9,,64,64,,6
H0,2002,2002,2002,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,199,-1,N/A,,199,,1328,1328,,6
H0,2002,2002,2002,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,9,-1,N/A,,9,,61,61,,6
H0,2002,2002,2002,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,9,-1,N/A,,9,,61,61,,6
H0,2002,2002,2002,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,180,-1,N/A,,180,,1206,1206,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,248,-1,N/A,,248,,1898,1898,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,86,-1,N/A,,86,,658,658,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,24,-1,N/A,,24,,184,184,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,36,-1,N/A,,36,,275,275,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,23,-1,N/A,,23,,173,173,,6
H0,2003,2003,2003,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,79,-1,N/A,,79,,608,608,,6
