Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,9855,-1,N/A,,9855,,10773,10773,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14848,-1,N/A,0,16052,,6201,6201.877,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,724,Spain,ESP,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,135615,-1,N/A,0,146611,,39685,39685.493,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,752,Sweden,SWE,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16751,-1,N/A,0,18110,,3297,3297.737,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,30066,-1,N/A,0,32504,,13314,13314.308,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,130204,-1,N/A,0,140762,,56506,56506.574,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8880,-1,N/A,0,9600,,4826,4826.575,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,74527,-1,N/A,0,80570,,30298,30298.208,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5509,-1,N/A,0,5956,,6278,6278.668,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,17998,-1,N/A,0,19458,,4424,4424.27,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1417091,-1,N/A,0,1531991,,1256047,1256047.806,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,473607,-1,N/A,0,512008,,137072,137072.544,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,185283,-1,N/A,0,200307,,17005,17005.135,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,83583,-1,N/A,0,90361,,323584,323584.387,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,37665,-1,N/A,0,40719,,8172,8172.611,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,60569,-1,N/A,0,65481,,73839,73839.042,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,17,-1,N/A,0,19,,622,622.151,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,22567,-1,N/A,0,24397,,9980,9980.211,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14848,-1,N/A,0,16052,,6201,6201.877,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,135615,-1,N/A,0,146611,,39685,39685.493,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16751,-1,N/A,0,18110,,3297,3297.737,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,113111,-1,N/A,0,122283,,1254104,1254104.42,,0
H3,2008,2008,2008,6,1,0,DX,768,Togo,TGO,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,DX,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,203810,-1,N/A,0,220336,,615886,,615886.09,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,0,World,W00,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,203810,-1,N/A,0,220336,,615886,,615886.09,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,210470,-1,N/A,0,227536,,636861,,636861.171,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,0,World,W00,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,203810,-1,N/A,0,220336,,615886,,615886.09,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,178,Congo,COG,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14779,-1,N/A,0,15978,,6728,,6728.083,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,226,Equatorial Guinea,GNQ,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,80388,-1,N/A,0,86907,,28790,,28790.055,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,251,France,FRA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11753,-1,N/A,0,12706,,76979,,76979.267,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,801,-1,N/A,0,866,,1293,,1293.952,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,270,Gambia,GMB,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16742,-1,N/A,0,18100,,5377,,5377.152,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,324,Guinea,GIN,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25312,-1,N/A,0,27365,,14304,,14304.344,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,384,Côte d'Ivoire,CIV,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,38872,-1,N/A,0,42024,,474464,,474464.898,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,854,Burkina Faso,BFA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15160,-1,N/A,0,16390,,7948,,7948.339,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,178,Congo,COG,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14779,-1,N/A,0,15978,,6728,,6728.083,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,226,Equatorial Guinea,GNQ,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,80388,-1,N/A,0,86907,,28790,,28790.055,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,251,France,FRA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11753,-1,N/A,0,12706,,76979,,76979.267,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,270,Gambia,GMB,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16742,-1,N/A,0,18100,,5377,,5377.152,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,801,-1,N/A,0,866,,1293,,1293.952,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,324,Guinea,GIN,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25312,-1,N/A,0,27365,,14304,,14304.344,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,384,Côte d'Ivoire,CIV,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,38872,-1,N/A,0,42024,,474464,,474464.898,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,854,Burkina Faso,BFA,0,World,W00,C08,Drawback,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15160,-1,N/A,0,16390,,7948,,7948.339,0
H3,2008,2008,2008,6,1,0,DX,768,Togo,TGO,204,Benin,BEN,0,World,W00,C03,Outright exportation,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,204,Benin,BEN,0,World,W00,C03,Outright exportation,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,DX,768,Togo,TGO,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14779,-1,N/A,0,15978,,6728,,6728.083,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,80388,-1,N/A,0,86907,,28790,,28790.055,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11753,-1,N/A,0,12706,,76979,,76979.267,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,801,-1,N/A,0,866,,1293,,1293.952,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,270,Gambia,GMB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16742,-1,N/A,0,18100,,5377,,5377.152,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25312,-1,N/A,0,27365,,14304,,14304.344,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,38872,-1,N/A,0,42024,,474464,,474464.898,0
H3,2008,2008,2008,6,1,0,RX,768,Togo,TGO,854,Burkina Faso,BFA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15160,-1,N/A,0,16390,,7948,,7948.339,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14779,-1,N/A,0,15978,,6728,,6728.083,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6660,-1,N/A,0,7200,,20975,,20975.081,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,80388,-1,N/A,0,86907,,28790,,28790.055,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11753,-1,N/A,0,12706,,76979,,76979.267,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,270,Gambia,GMB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16742,-1,N/A,0,18100,,5377,,5377.152,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,801,-1,N/A,0,866,,1293,,1293.952,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25312,-1,N/A,0,27365,,14304,,14304.344,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,38872,-1,N/A,0,42024,,474464,,474464.898,0
H3,2008,2008,2008,6,1,0,X,768,Togo,TGO,854,Burkina Faso,BFA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15160,-1,N/A,0,16390,,7948,,7948.339,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,192,Cuba,CUB,251,France,FRA,C04,Customs warehouses,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25093,-1,N/A,0,27128,,198070,198070.673,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C04,Customs warehouses,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,40831,-1,N/A,0,44142,,429921,429921.479,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C05,Free zone,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3700,-1,N/A,0,4000,,264116,264116.835,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,380,Italy,ITA,380,Italy,ITA,C04,Customs warehouses,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12629,-1,N/A,0,13653,,59631,59631.906,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,784,United Arab Emirates,ARE,826,United Kingdom,GBR,C04,Customs warehouses,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12377,-1,N/A,0,13381,,136761,136761.093,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C04,Customs warehouses,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,76958,-1,N/A,0,83198,,796302,796302.259,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,56,Belgium,BEL,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,65395,-1,N/A,0,70698,,32054,32054.741,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14244,-1,N/A,0,15399,,8888,8888.5,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,120,Cameroon,CMR,120,Cameroon,CMR,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15706,-1,N/A,0,16980,,7221,7221.897,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1585828,-1,N/A,0,1714409,,667270,667270.876,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,378471,-1,N/A,0,409158,,104502,104502.726,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,344,"China, Hong Kong SAR",HKG,344,"China, Hong Kong SAR",HKG,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,101,-1,N/A,0,110,,637,637.881,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,528,Netherlands,NLD,528,Netherlands,NLD,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,32920,-1,N/A,0,35590,,11101,11101.894,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,579,Norway,NOR,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,-1,N/A,0,8,,277,277.061,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,699,India,IND,699,India,IND,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9199,-1,N/A,0,9945,,15550,15550.004,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,724,Spain,ESP,724,Spain,ESP,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,88259,-1,N/A,0,95416,,28680,28680.031,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,764,Thailand,THA,764,Thailand,THA,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,832,-1,N/A,0,900,,1598,1598.428,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,57104,-1,N/A,0,61735,,22427,22427.205,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,56,Belgium,BEL,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,65395,-1,N/A,0,70698,,32054,32054.741,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,251,France,FRA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14244,-1,N/A,0,15399,,8888,8888.5,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,120,Cameroon,CMR,120,Cameroon,CMR,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15706,-1,N/A,0,16980,,7221,7221.897,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,192,Cuba,CUB,251,France,FRA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25093,-1,N/A,0,27128,,198070,198070.673,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1630359,-1,N/A,0,1762551,,1361309,1361309.19,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,378471,-1,N/A,0,409158,,104502,104502.726,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,344,"China, Hong Kong SAR",HKG,344,"China, Hong Kong SAR",HKG,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,101,-1,N/A,0,110,,637,637.881,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,380,Italy,ITA,380,Italy,ITA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12629,-1,N/A,0,13653,,59631,59631.906,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,528,Netherlands,NLD,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,32920,-1,N/A,0,35590,,11101,11101.894,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,579,Norway,NOR,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,-1,N/A,0,8,,277,277.061,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,699,India,IND,699,India,IND,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9199,-1,N/A,0,9945,,15550,15550.004,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,724,Spain,ESP,724,Spain,ESP,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,88259,-1,N/A,0,95416,,28680,28680.031,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,764,Thailand,THA,764,Thailand,THA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,832,-1,N/A,0,900,,1598,1598.428,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,784,United Arab Emirates,ARE,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12377,-1,N/A,0,13381,,136761,136761.093,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,134063,-1,N/A,0,144933,,818729,818729.464,,0
