Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,136519,-1,N/A,,113358,,97810,97810,,6
H3,2011,2011,2011,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,8333,-1,N/A,,8333,,28712,,28712,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,238176,-1,N/A,,238176,,862087,862087,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,19278,-1,N/A,,19278,,69776,69776,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,47314,-1,N/A,,47314,,171256,171256,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,7993,-1,N/A,,7993,,28931,28931,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6367,-1,N/A,,6367,,23046,23046,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,31779,-1,N/A,,31779,,115024,115024,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,44,-1,N/A,,44,,160,160,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,29097,-1,N/A,,29097,,105316,105316,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,1922,-1,N/A,,1922,,6955,6955,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,88215,-1,N/A,,88215,,319298,319298,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,3729,-1,N/A,,3729,,13499,13499,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,2439,-1,N/A,,2439,,8826,8826,,6
H3,2012,2012,2012,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5039,-1,N/A,,5039,,17818,,,6
H3,2012,2012,2012,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5039,-1,N/A,,5039,,17818,,,6
H3,2012,2012,2012,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5039,-1,N/A,,5039,,17818,,17818,6
H3,2012,2012,2012,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5039,-1,N/A,,5039,,17818,,17818,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,299147,-1,N/A,,299147,,1075009,1075009,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,8079,-1,N/A,,8079,,29033,29033,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,68025,-1,N/A,,68025,,244453,244453,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6894,-1,N/A,,6894,,24775,24775,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,3827,-1,N/A,,3827,,13754,13754,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,2053,-1,N/A,,2053,,7378,7378,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,13794,-1,N/A,,13794,,49568,49568,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,72441,-1,N/A,,72441,,260321,260321,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,29204,-1,N/A,,29204,,104946,104946,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,71500,-1,N/A,,71500,,256942,256942,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,16114,-1,N/A,,16114,,57906,57906,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6383,-1,N/A,,6383,,22938,22938,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,834,-1,N/A,,834,,2996,2996,,6
H3,2013,2013,2013,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5753,-1,N/A,,5753,,20839,,,6
H3,2013,2013,2013,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5753,-1,N/A,,5753,,20839,,,6
H3,2013,2013,2013,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,7627,-1,N/A,,7627,,27624,,27624,6
H3,2013,2013,2013,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,7627,-1,N/A,,7627,,27624,,27624,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,494689,-1,N/A,,494689,,1654615,1654615,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,113876,-1,N/A,,113876,,380887,380887,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,35702,-1,N/A,,35702,,119415,119415,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,3237,-1,N/A,,3237,,10827,10827,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,368,-1,N/A,,368,,1232,1232,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5535,-1,N/A,,5535,,18514,18514,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,92433,-1,N/A,,92433,,309165,309165,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,21,-1,N/A,,21,,70,70,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,3,-1,N/A,,3,,10,10,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,10372,-1,N/A,,10372,,34693,34693,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,947,-1,N/A,,947,,3169,3169,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,19789,-1,N/A,,19789,,66188,66188,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,195020,-1,N/A,,195020,,652296,652296,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,8762,-1,N/A,,8762,,29307,29307,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,8326,-1,N/A,,8326,,27848,27848,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,297,-1,N/A,,297,,994,994,,6
H3,2014,2014,2014,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6063,-1,N/A,,6063,,20410,,,6
H3,2014,2014,2014,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6063,-1,N/A,,6063,,20410,,,6
H3,2014,2014,2014,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6063,-1,N/A,,6063,,20410,,20410,6
H3,2014,2014,2014,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6063,-1,N/A,,6063,,20410,,20410,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,447422,-1,N/A,,447422,,1577622,1577622,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,32699,-1,N/A,,32699,,115299,115299,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,115910,-1,N/A,,115910,,408704,408704,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,61862,-1,N/A,,61862,,218127,218127,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,14296,-1,N/A,,14296,,50407,50407,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,8871,-1,N/A,,8871,,31278,31278,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,41256,-1,N/A,,41256,,145470,145470,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,28,-1,N/A,,28,,100,100,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,9235,-1,N/A,,9235,,32564,32564,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,69,-1,N/A,,69,,242,242,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,163,-1,N/A,,163,,573,573,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,2353,-1,N/A,,2353,,8298,8298,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,7535,-1,N/A,,7535,,26567,26567,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,133967,-1,N/A,,133967,,472372,472372,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,18688,-1,N/A,,18688,,65895,65895,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,489,-1,N/A,,489,,1726,1726,,6
