Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,671,-1,N/A,,671,,3520,3520,,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,21457,-1,N/A,,21457,,1979098,,1979098,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,194,-1,N/A,,194,,87199,,87199,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3741,-1,N/A,,3741,,321050,,321050,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12258,-1,N/A,,12258,,5058706,,5058706,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,159223,-1,N/A,,159223,,28019624,,28019624,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,38592,-1,N/A,,38592,,5301300,5301300,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,149,-1,N/A,,149,,388270,388270,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3352,-1,N/A,,3352,,430062,430062,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,187,-1,N/A,,187,,6039,6039,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,32942,-1,N/A,,32942,,3605686,3605686,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1633,-1,N/A,,1633,,815280,815280,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,324,-1,N/A,,324,,52207,52207,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,5,-1,N/A,,5,,3756,3756,,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,748,-1,N/A,,748,,39278,,39278,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,38,-1,N/A,,38,,14400,,14400,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,473,"LAIA, nes",A79,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,581,-1,N/A,,581,,34988,,34988,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3006,-1,N/A,,3006,,236016,,236016,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,155,-1,N/A,,155,,25962,,25962,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4300,-1,N/A,,4300,,308428,,308428,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,147,-1,N/A,,147,,7527,,7527,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1579,-1,N/A,,1579,,165935,,165935,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,73,-1,N/A,,73,,4893,,4893,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,565,-1,N/A,,565,,40833,,40833,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,689,-1,N/A,,689,,75601,,75601,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,5643,-1,N/A,,5643,,345750,,345750,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,11642,-1,N/A,,11642,,775908,,775908,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4762,-1,N/A,,4762,,535725,,535725,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,23272,-1,N/A,,23272,,1424758,,1424758,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,9045,-1,N/A,,9045,,1013723,,1013723,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12927,-1,N/A,,12927,,1137672,,1137672,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,11370,-1,N/A,,11370,,1131015,,1131015,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,40723,-1,N/A,,40723,,5766764,,5766764,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,27745,-1,N/A,,27745,,2249047,,2249047,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,61,-1,N/A,,61,,18553,,18553,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1563,-1,N/A,,1563,,216768,,216768,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,160634,-1,N/A,,160634,,15569544,,15569544,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,41694,-1,N/A,,41694,,8033948,8033948,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,203,-1,N/A,,203,,312532,312532,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,5,-1,N/A,,5,,3240,3240,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,5511,-1,N/A,,5511,,775859,775859,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,10978,-1,N/A,,10978,,1216966,1216966,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,24390,-1,N/A,,24390,,5400546,5400546,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,607,-1,N/A,,607,,324805,324805,,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,251,-1,N/A,,251,,10436,,10436,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,21,-1,N/A,,21,,501,,501,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,473,"LAIA, nes",A79,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,314,-1,N/A,,314,,17949,,17949,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2072,-1,N/A,,2072,,260147,,260147,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,104,-1,N/A,,104,,18511,,18511,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1859,-1,N/A,,1859,,143102,,143102,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4881,-1,N/A,,4881,,363556,,363556,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,813,-1,N/A,,813,,35548,,35548,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,189,-1,N/A,,189,,15806,,15806,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,10396,-1,N/A,,10396,,958214,,958214,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,495,-1,N/A,,495,,61425,,61425,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,11831,-1,N/A,,11831,,663135,,663135,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3521,-1,N/A,,3521,,546986,,546986,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,16279,-1,N/A,,16279,,982932,,982932,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,16055,-1,N/A,,16055,,2346160,,2346160,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,9352,-1,N/A,,9352,,850025,,850025,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,7651,-1,N/A,,7651,,804560,,804560,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,35655,-1,N/A,,35655,,3936061,,3936061,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,25793,-1,N/A,,25793,,2044884,,2044884,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,147532,-1,N/A,,147532,,14059938,,14059938,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,28892,-1,N/A,,28892,,5231492,5231492,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,949,-1,N/A,,949,,542458,542458,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,9828,-1,N/A,,9828,,1154276,1154276,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,17206,-1,N/A,,17206,,3232598,3232598,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12,-1,N/A,,12,,6600,6600,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,512,-1,N/A,,512,,15213,15213,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,385,-1,N/A,,385,,280347,280347,,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,575,-1,N/A,,575,,318161,,318161,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,473,"LAIA, nes",A79,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,447,-1,N/A,,447,,63021,,63021,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,97,-1,N/A,,97,,16581,,16581,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2044,-1,N/A,,2044,,205062,,205062,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2288,-1,N/A,,2288,,191257,,191257,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4454,-1,N/A,,4454,,303309,,303309,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,76,-1,N/A,,76,,6464,,6464,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,453,-1,N/A,,453,,21681,,21681,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,22151,-1,N/A,,22151,,1453438,,1453438,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,692,-1,N/A,,692,,76354,,76354,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12980,-1,N/A,,12980,,592157,,592157,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12782,-1,N/A,,12782,,878455,,878455,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3,-1,N/A,,3,,100,,100,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2904,-1,N/A,,2904,,309944,,309944,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,6269,-1,N/A,,6269,,839794,,839794,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,12415,-1,N/A,,12415,,1077387,,1077387,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,9921,-1,N/A,,9921,,875379,,875379,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,29744,-1,N/A,,29744,,3680986,,3680986,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,31055,-1,N/A,,31055,,1899439,,1899439,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,151350,-1,N/A,,151350,,12808969,,12808969,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,32654,-1,N/A,,32654,,4611484,4611484,,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1214,-1,N/A,,1214,,25786,25786,,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2552,-1,N/A,,2552,,370183,370183,,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,27982,-1,N/A,,27982,,4199109,4199109,,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,414,-1,N/A,,414,,13537,13537,,0
H4,2016,2016,2016,6,1,0,M,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,492,-1,N/A,,492,,2869,2869,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,20805,8,kg,20805,20805,0,6894941,6894941,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,284,8,kg,284,284,0,62426,62426,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1131,8,kg,1131,1131,0,96157,96157,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,198,8,kg,198,198,0,10299,10299,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,18,8,kg,18,18,0,807,807,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,191,8,kg,191,191,0,286059,286059,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1058,8,kg,1058,1058,0,54773,54773,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,21,8,kg,21,21,0,2917,2917,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,6909,8,kg,6909,6909,0,9880860,9880860,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,285,8,kg,285,285,0,40845,40845,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,146,8,kg,146,146,0,10575,10575,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,19,8,kg,19,19,0,1950,1950,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,53,8,kg,53,53,0,10097,10097,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4364,8,kg,4364,4364,0,1635708,1635708,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,340,8,kg,340,340,0,248850,248850,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3028,8,kg,3028,3028,0,1984219,1984219,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,3099,8,kg,3099,3099,0,1516072,1516072,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,10046,8,kg,10046,10046,0,691804,691804,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1066,8,kg,1066,1066,0,7926,7926,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,107635,8,kg,107635,107635,0,33773685,33773685,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,13495,8,kg,13495,13495,0,4688461,4688461,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,5549,8,kg,5549,5549,0,633406,633406,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,35221,8,kg,35221,35221,0,4799725,4799725,,0
H5,2017,2017,2017,6,1,0,M,591,Panama,PAN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,309,8,kg,309,309,0,214808,214808,,0
H5,2017,2017,2017,6,1,0,X,591,Panama,PAN,86,Br. Indian Ocean Terr.,IOT,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,226,8,kg,226,226,0,16224,,16224,0
H5,2017,2017,2017,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,138890,8,kg,138890,138890,0,11141697,,11141697,0
H5,2017,2017,2017,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2614,8,kg,2614,2614,0,232171,,232171,0
H5,2017,2017,2017,6,1,0,X,591,Panama,PAN,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,103,8,kg,103,103,0,27892,,27892,0
