Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,178171,-1,N/A,,178171,,248105,248105,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9000,-1,N/A,,9000,,7491,7491,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,30000,-1,N/A,,30000,,73643,73643,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,89,-1,N/A,,89,,1320,1320,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,89304,-1,N/A,,89304,,331878,331878,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17000,-1,N/A,,17000,,76932,76932,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,132019,-1,N/A,,132019,,375668,375668,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,15750,-1,N/A,,15750,,39906,39906,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,83863,-1,N/A,,83863,,394218,394218,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9375,-1,N/A,,9375,,45561,45561,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3312,-1,N/A,,3312,,17361,17361,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,21500,-1,N/A,,21500,,69429,69429,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,223925,-1,N/A,,223925,,1002614,1002614,,0
H1,1997,1997,1997,6,1,0,M,862,Venezuela,VEN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,29,-1,N/A,,29,,73,73,,0
H1,1998,1998,1998,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2558,-1,N/A,,2558,,7218,,7218,0
H1,1998,1998,1998,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2250,-1,N/A,,2250,,5482,,5482,0
H1,1998,1998,1998,6,1,0,X,862,Venezuela,VEN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,308,-1,N/A,,308,,1736,,1736,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,646068,-1,N/A,,646068,,2445972,2445972,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,73210,-1,N/A,,73210,,189238,189238,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,22535,-1,N/A,,22535,,109684,109684,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,6,-1,N/A,,6,,1125,1125,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16500,-1,N/A,,16500,,54106,54106,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,100082,-1,N/A,,100082,,338649,338649,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17117,-1,N/A,,17117,,30270,30270,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,109234,-1,N/A,,109234,,252994,252994,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,367,-1,N/A,,367,,763,763,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,107843,-1,N/A,,107843,,512066,512066,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1062,-1,N/A,,1062,,3941,3941,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,27179,-1,N/A,,27179,,74990,74990,,0
H1,1998,1998,1998,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,170933,-1,N/A,,170933,,878146,878146,,0
H1,1999,1999,1999,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1187,-1,N/A,,1187,,4650,,4650,0
H1,1999,1999,1999,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1187,-1,N/A,,1187,,4650,,4650,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,661958,-1,N/A,,661958,,2480927,2480927,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,63179,-1,N/A,,63179,,120906,120906,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16164,-1,N/A,,16164,,43779,43779,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,64550,-1,N/A,,64550,,142902,142902,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,234,-1,N/A,,234,,1100,1100,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,145523,-1,N/A,,145523,,432877,432877,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17367,-1,N/A,,17367,,78610,78610,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,84234,-1,N/A,,84234,,246875,246875,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7375,-1,N/A,,7375,,40910,40910,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,222,-1,N/A,,222,,1040,1040,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,93199,-1,N/A,,93199,,468384,468384,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,132,-1,N/A,,132,,746,746,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,48605,-1,N/A,,48605,,91570,91570,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,121054,-1,N/A,,121054,,810833,810833,,0
H1,1999,1999,1999,6,1,0,M,862,Venezuela,VEN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,120,-1,N/A,,120,,395,395,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10674,-1,N/A,,10674,,18470,18470,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,27232,-1,N/A,,27232,,59304,59304,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,76139,-1,N/A,,76139,,160132,160132,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5759,-1,N/A,,5759,,27715,27715,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,329782,-1,N/A,,329782,,904408,904408,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,342099,-1,N/A,,342099,,1128866,1128866,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,388,-1,N/A,,388,,7385,7385,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1521,-1,N/A,,1521,,9462,9462,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,73205,-1,N/A,,73205,,196073,196073,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,188715,-1,N/A,,188715,,428692,428692,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,14527,-1,N/A,,14527,,22290,22290,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10,-1,N/A,,10,,328,328,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,26323,-1,N/A,,26323,,66273,66273,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,108,-1,N/A,,108,,649,649,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,640,-1,N/A,,640,,2282,2282,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1313,-1,N/A,,1313,,6524,6524,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1223698,-1,N/A,,1223698,,3663062,3663062,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,125263,-1,N/A,,125263,,624209,624209,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,118963,-1,N/A,,118963,,217867,217867,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18810,-1,N/A,,18810,,36300,36300,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10016,-1,N/A,,10016,,18622,18622,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,138809,-1,N/A,,138809,,249596,249596,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,324204,-1,N/A,,324204,,1305438,1305438,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4400,-1,N/A,,4400,,38526,38526,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5640,-1,N/A,,5640,,22961,22961,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16,-1,N/A,,16,,60,60,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18178,-1,N/A,,18178,,46049,46049,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8318,-1,N/A,,8318,,10509,10509,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,27028,-1,N/A,,27028,,27299,27299,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,235623,-1,N/A,,235623,,787921,787921,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10098,-1,N/A,,10098,,19017,19017,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1659,-1,N/A,,1659,,11772,11772,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1026301,-1,N/A,,1026301,,3213369,3213369,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,104538,-1,N/A,,104538,,421392,421392,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,40,40,,0
H1,2002,2002,2002,6,1,0,X,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2000,-1,N/A,,2000,,6840,,6840,0
H1,2002,2002,2002,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2000,-1,N/A,,2000,,6840,,6840,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,61,-1,N/A,,61,,768,768,,6
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,462731,-1,N/A,,462731,,1479204,1479204,,6
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,59,-1,N/A,,59,,3289,3289,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,58251,-1,N/A,,58251,,75986,75986,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18427,-1,N/A,,18427,,24232,24232,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10212,-1,N/A,,10212,,18904,18904,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,158921,-1,N/A,,158921,,624731,624731,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,398,-1,N/A,,398,,2500,2500,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,957,-1,N/A,,957,,1246,1246,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,6327,-1,N/A,,6327,,2023,2023,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,132474,-1,N/A,,132474,,355389,355389,,0
