Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153,-1,N/A,,,,963,963,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,102,-1,N/A,0,110,,293,293.855,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,45,-1,N/A,0,49,,209,209.641,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6771,-1,N/A,0,7320,,17144,17144.173,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2654,-1,N/A,0,2869,,7261,7261.246,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,97,-1,N/A,0,105,,283,283.893,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,74,-1,N/A,0,81,,331,331.278,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,152,-1,N/A,0,164,,2086,2086.228,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,37,-1,N/A,0,40,,108,108.585,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2994,-1,N/A,0,3237,,24980,24980.601,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12,-1,N/A,0,13,,22,22.018,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4475,-1,N/A,0,4838,,20430,20430.519,,0
H5,2017,2017,2017,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,220,-1,N/A,0,238,,1293,1293.186,,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C01,Clearance for home use,9200,"Postal consignments, mail or courier shipment",220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,7,l,7.13,7,0,470,470.997,77.035,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,9200,"Postal consignments, mail or courier shipment",220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,7,l,7.13,7,0,470,470.997,77.035,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,20680,7,l,20680.97,20680,0,105296,105296.357,91183.865,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,32,Argentina,ARG,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,0,7,l,0.7,0,0,90,90.274,90.274,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1987,7,l,1987.94,1987,0,15617,15617.05,11848.452,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,63,7,l,63.6,63,0,734,734.562,455.557,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,380,7,l,380.88,380,0,4163,4163.715,1969.172,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,152,Chile,CHL,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,65,7,l,65.1,65,0,1229,1229.398,1229.398,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,0,7,l,0.25,0,0,35,35.246,32.563,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2953,7,l,2953.1,2953,0,21932,21932.497,21932.497,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1045,7,l,1045.69,1045,0,9493,9493.585,6042.628,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3588,7,l,3588.25,3588,0,4259,4259.287,4259.287,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,650,7,l,650.44,650,0,4008,4008.852,4008.852,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3609,7,l,3609.88,3609,0,7582,7582.196,7582.196,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,484,Mexico,MEX,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,39,7,l,39.6,39,0,42,42.032,42.032,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,554,New Zealand,NZL,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9,7,l,9,9,0,421,421.863,421.863,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,608,Philippines,PHL,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2046,7,l,2046.56,2046,0,3892,3892.002,3892.002,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,880,7,l,880.36,880,0,5223,5223.935,3194.758,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,13,7,l,13.92,13,0,40,40.392,40.392,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,199,7,l,199.44,199,0,2349,2349.973,446.896,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3061,7,l,3061.3,3061,0,21561,21561.551,21337.831,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C01,Clearance for home use,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,82,7,l,82.96,82,0,1109,1109.531,1100.878,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,24821,7,l,24821.26,24821,0,84885,84885.185,84508.996,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,32,Argentina,ARG,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,45,7,l,45,45,0,168,168.347,168.347,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,352,7,l,352.56,352,0,1545,1545.228,1465.239,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,36,7,l,36,36,0,43,43.932,43.932,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,29,7,l,29.9,29,0,117,117.729,117.729,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8,7,l,8.4,8,0,76,76.469,76.469,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1310,7,l,1310.9,1310,0,2157,2157.855,2157.855,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,152,Chile,CHL,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,230,7,l,230.4,230,0,316,316.326,316.326,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,73,7,l,73.4,73,0,232,232.897,218.568,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,191,Croatia,HRV,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2,7,l,2.7,2,0,36,36.434,36.434,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,208,Denmark,DNK,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,21,7,l,21.25,21,0,31,31.703,31.703,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,246,Finland,FIN,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,7,l,7,7,0,79,79.821,79.821,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7865,7,l,7865.91,7865,0,27992,27992.086,27950.831,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,542,7,l,542.24,542,0,3804,3804.877,3804.877,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,328,Guyana,GUY,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,206,7,l,206.7,206,0,524,524.413,524.413,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,364,Iran,IRN,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14,7,l,14.4,14,0,39,39.137,39.137,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,372,Ireland,IRL,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,126,7,l,126.3,126,0,194,194.853,194.853,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1106,7,l,1106.9,1106,0,3471,3471.78,3471.78,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,388,Jamaica,JAM,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,120,7,l,120,120,0,145,145.724,145.724,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,494,7,l,494.45,494,0,704,704.652,704.652,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,428,Latvia,LVA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,72,7,l,72,72,0,85,85.731,85.731,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,484,Mexico,MEX,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,634,7,l,634.5,634,0,1502,1502.154,1502.154,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2,7,l,2.1,2,0,15,15.514,15.514,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,554,New Zealand,NZL,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,69,7,l,69,69,0,131,131.279,131.279,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,616,Poland,POL,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,10,7,l,10.2,10,0,63,63.022,63.022,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,620,Portugal,PRT,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,40,7,l,40.2,40,0,74,74.958,74.958,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,215,7,l,215.2,215,0,382,382.654,382.654,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,134,7,l,134.15,134,0,1216,1216.447,1216.447,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2998,7,l,2998.9,2998,0,6634,6634.045,6593.043,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1493,7,l,1493.71,1493,0,4705,4705.315,4705.294,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,84,7,l,84.85,84,0,432,432.949,432.949,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,247,7,l,247,247,0,720,720.633,720.633,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,247,7,l,247.8,247,0,2230,2230.49,2230.49,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,780,Trinidad and Tobago,TTO,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,26,7,l,26.7,26,0,203,203.493,203.493,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2710,7,l,2710.2,2710,0,4647,4647.621,4448.037,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3066,7,l,3066.74,3066,0,18916,18916.063,18916.055,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C01,Clearance for home use,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,173,7,l,173.6,173,0,1238,1238.556,1238.556,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,45509,7,l,45509.36,45509,0,190652,190652.539,175769.897,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,32,Argentina,ARG,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,45,7,l,45.7,45,0,258,258.621,258.621,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2340,7,l,2340.5,2340,0,17162,17162.278,13313.691,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,99,7,l,99.6,99,0,778,778.494,499.489,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,417,7,l,417.91,417,0,4752,4752.441,2163.936,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8,7,l,8.4,8,0,76,76.469,76.469,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1310,7,l,1310.9,1310,0,2157,2157.855,2157.855,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,152,Chile,CHL,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,295,7,l,295.5,295,0,1545,1545.724,1545.724,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,73,7,l,73.65,73,0,268,268.143,251.131,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,191,Croatia,HRV,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2,7,l,2.7,2,0,36,36.434,36.434,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,208,Denmark,DNK,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,21,7,l,21.25,21,0,31,31.703,31.703,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,246,Finland,FIN,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,7,l,7,7,0,79,79.821,79.821,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,10819,7,l,10819.01,10819,0,49924,49924.583,49883.327,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1587,7,l,1587.93,1587,0,13298,13298.462,9847.504,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,328,Guyana,GUY,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,206,7,l,206.7,206,0,524,524.413,524.413,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3588,7,l,3588.25,3588,0,4259,4259.287,4259.287,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,364,Iran,IRN,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14,7,l,14.4,14,0,39,39.137,39.137,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,372,Ireland,IRL,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,126,7,l,126.3,126,0,194,194.853,194.853,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1757,7,l,1757.34,1757,0,7480,7480.632,7480.632,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,388,Jamaica,JAM,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,120,7,l,120,120,0,145,145.724,145.724,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,494,7,l,494.45,494,0,704,704.652,704.652,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,428,Latvia,LVA,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,72,7,l,72,72,0,85,85.731,85.731,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3609,7,l,3609.88,3609,0,7582,7582.196,7582.196,0
H5,2018,2018,2018,6,1,0,M,462,Maldives,MDV,484,Mexico,MEX,0,World,W00,C01,Clearance for home use,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,674,7,l,674.1,674,0,1544,1544.185,1544.185,0
